sample,model,condition,words,meanings,response,accuracy,memory_size
1961,pursuit,4,k,K,K,1,9.5
1961,pursuit,4,l,L,L,1,9.5
1961,pursuit,4,m,M,I,0,9.5
1961,pursuit,4,n,N,L,0,9.5
1961,pursuit,4,o,O,O,1,9.5
1961,pursuit,4,p,P,P,1,9.5
1961,pursuit,4,q,Q,Q,1,9.5
1961,pursuit,4,r,R,I,0,9.5
1962,pursuit,4,a,A,A,1,9.5
1962,pursuit,4,b,B,B,1,9.5
1962,pursuit,4,c,C,F,0,9.5
1962,pursuit,4,d,D,D,1,9.5
1962,pursuit,4,e,E,E,1,9.5
1962,pursuit,4,f,F,F,1,9.5
1962,pursuit,4,g,G,A,0,9.5
1962,pursuit,4,h,H,B,0,9.5
1962,pursuit,4,i,I,J,0,9.5
1962,pursuit,4,j,J,J,1,9.5
1962,pursuit,4,k,K,K,1,9.5
1962,pursuit,4,l,L,H,0,9.5
1962,pursuit,4,m,M,M,1,9.5
1962,pursuit,4,n,N,N,1,9.5
1962,pursuit,4,o,O,O,1,9.5
1962,pursuit,4,p,P,P,1,9.5
1962,pursuit,4,q,Q,Q,1,9.5
1962,pursuit,4,r,R,M,0,9.5
1963,pursuit,4,a,A,P,0,9.5
1963,pursuit,4,b,B,C,0,9.5
1963,pursuit,4,c,C,B,0,9.5
1963,pursuit,4,d,D,J,0,9.5
1963,pursuit,4,e,E,R,0,9.5
1963,pursuit,4,f,F,F,1,9.5
1963,pursuit,4,g,G,A,0,9.5
1963,pursuit,4,h,H,H,1,9.5
1963,pursuit,4,i,I,I,1,9.5
1963,pursuit,4,j,J,F,0,9.5
1963,pursuit,4,k,K,K,1,9.5
1963,pursuit,4,l,L,L,1,9.5
1963,pursuit,4,m,M,O,0,9.5
1963,pursuit,4,n,N,H,0,9.5
1963,pursuit,4,o,O,O,1,9.5
1963,pursuit,4,p,P,P,1,9.5
1963,pursuit,4,q,Q,Q,1,9.5
1963,pursuit,4,r,R,R,1,9.5
1964,pursuit,4,a,A,E,0,9.5
1964,pursuit,4,b,B,F,0,9.5
1964,pursuit,4,c,C,L,0,9.5
1964,pursuit,4,d,D,D,1,9.5
1964,pursuit,4,e,E,C,0,9.5
1964,pursuit,4,f,F,B,0,9.5
1964,pursuit,4,g,G,G,1,9.5
1964,pursuit,4,h,H,B,0,9.5
1964,pursuit,4,i,I,A,0,9.5
1964,pursuit,4,j,J,R,0,9.5
1964,pursuit,4,k,K,C,0,9.5
1964,pursuit,4,l,L,L,1,9.5
1964,pursuit,4,m,M,M,1,9.5
1964,pursuit,4,n,N,G,0,9.5
1964,pursuit,4,o,O,O,1,9.5
1964,pursuit,4,p,P,P,1,9.5
1964,pursuit,4,q,Q,Q,1,9.5
1964,pursuit,4,r,R,R,1,9.5
1965,pursuit,4,a,A,Q,0,9.5
1965,pursuit,4,b,B,O,0,9.5
1965,pursuit,4,c,C,C,1,9.5
1965,pursuit,4,d,D,F,0,9.5
1965,pursuit,4,e,E,E,1,9.5
1965,pursuit,4,f,F,R,0,9.5
1965,pursuit,4,g,G,G,1,9.5
1965,pursuit,4,h,H,N,0,9.5
1965,pursuit,4,i,I,I,1,9.5
1965,pursuit,4,j,J,J,1,9.5
1965,pursuit,4,k,K,I,0,9.5
1965,pursuit,4,l,L,H,0,9.5
1965,pursuit,4,m,M,M,1,9.5
1965,pursuit,4,n,N,N,1,9.5
1965,pursuit,4,o,O,O,1,9.5
1965,pursuit,4,p,P,E,0,9.5
1965,pursuit,4,q,Q,K,0,9.5
1965,pursuit,4,r,R,R,1,9.5
1966,pursuit,4,a,A,A,1,9.5
1966,pursuit,4,b,B,P,0,9.5
1966,pursuit,4,c,C,C,1,9.5
1966,pursuit,4,d,D,D,1,9.5
1966,pursuit,4,e,E,Q,0,9.5
1966,pursuit,4,f,F,F,1,9.5
1966,pursuit,4,g,G,Q,0,9.5
1966,pursuit,4,h,H,H,1,9.5
1966,pursuit,4,i,I,O,0,9.5
1966,pursuit,4,j,J,K,0,9.5
1966,pursuit,4,k,K,K,1,9.5
1966,pursuit,4,l,L,L,1,9.5
1966,pursuit,4,m,M,G,0,9.5
1966,pursuit,4,n,N,N,1,9.5
1966,pursuit,4,o,O,O,1,9.5
1966,pursuit,4,p,P,G,0,9.5
1966,pursuit,4,q,Q,Q,1,9.5
1966,pursuit,4,r,R,C,0,9.5
1967,pursuit,4,a,A,A,1,9.5
1967,pursuit,4,b,B,B,1,9.5
1967,pursuit,4,c,C,L,0,9.5
1967,pursuit,4,d,D,O,0,9.5
1967,pursuit,4,e,E,E,1,9.5
1967,pursuit,4,f,F,L,0,9.5
1967,pursuit,4,g,G,G,1,9.5
1967,pursuit,4,h,H,H,1,9.5
1967,pursuit,4,i,I,I,1,9.5
1967,pursuit,4,j,J,J,1,9.5
1967,pursuit,4,k,K,K,1,9.5
1967,pursuit,4,l,L,F,0,9.5
1967,pursuit,4,m,M,M,1,9.5
1967,pursuit,4,n,N,Q,0,9.5
1967,pursuit,4,o,O,O,1,9.5
1967,pursuit,4,p,P,K,0,9.5
1967,pursuit,4,q,Q,H,0,9.5
1967,pursuit,4,r,R,F,0,9.5
1968,pursuit,4,a,A,L,0,9.5
1968,pursuit,4,b,B,B,1,9.5
1968,pursuit,4,c,C,C,1,9.5
1968,pursuit,4,d,D,A,0,9.5
1968,pursuit,4,e,E,O,0,9.5
1968,pursuit,4,f,F,F,1,9.5
1968,pursuit,4,g,G,G,1,9.5
1968,pursuit,4,h,H,H,1,9.5
1968,pursuit,4,i,I,I,1,9.5
1968,pursuit,4,j,J,J,1,9.5
1968,pursuit,4,k,K,I,0,9.5
1968,pursuit,4,l,L,L,1,9.5
1968,pursuit,4,m,M,L,0,9.5
1968,pursuit,4,n,N,N,1,9.5
1968,pursuit,4,o,O,O,1,9.5
1968,pursuit,4,p,P,P,1,9.5
1968,pursuit,4,q,Q,J,0,9.5
1968,pursuit,4,r,R,R,1,9.5
1969,pursuit,4,a,A,A,1,9.5
1969,pursuit,4,b,B,P,0,9.5
1969,pursuit,4,c,C,G,0,9.5
1969,pursuit,4,d,D,E,0,9.5
1969,pursuit,4,e,E,E,1,9.5
1969,pursuit,4,f,F,A,0,9.5
1969,pursuit,4,g,G,J,0,9.5
1969,pursuit,4,h,H,H,1,9.5
1969,pursuit,4,i,I,J,0,9.5
1969,pursuit,4,j,J,H,0,9.5
1969,pursuit,4,k,K,K,1,9.5
1969,pursuit,4,l,L,L,1,9.5
1969,pursuit,4,m,M,Q,0,9.5
1969,pursuit,4,n,N,N,1,9.5
1969,pursuit,4,o,O,R,0,9.5
1969,pursuit,4,p,P,P,1,9.5
1969,pursuit,4,q,Q,Q,1,9.5
1969,pursuit,4,r,R,R,1,9.5
1970,pursuit,4,a,A,A,1,9.5
1970,pursuit,4,b,B,B,1,9.5
1970,pursuit,4,c,C,D,0,9.5
1970,pursuit,4,d,D,D,1,9.5
1970,pursuit,4,e,E,E,1,9.5
1970,pursuit,4,f,F,H,0,9.5
1970,pursuit,4,g,G,H,0,9.5
1970,pursuit,4,h,H,C,0,9.5
1970,pursuit,4,i,I,Q,0,9.5
1970,pursuit,4,j,J,B,0,9.5
1970,pursuit,4,k,K,D,0,9.5
1970,pursuit,4,l,L,L,1,9.5
1970,pursuit,4,m,M,M,1,9.5
1970,pursuit,4,n,N,D,0,9.5
1970,pursuit,4,o,O,N,0,9.5
1970,pursuit,4,p,P,P,1,9.5
1970,pursuit,4,q,Q,Q,1,9.5
1970,pursuit,4,r,R,R,1,9.5
1971,pursuit,4,a,A,M,0,9.5
1971,pursuit,4,b,B,B,1,9.5
1971,pursuit,4,c,C,K,0,9.5
1971,pursuit,4,d,D,D,1,9.5
1971,pursuit,4,e,E,K,0,9.5
1971,pursuit,4,f,F,F,1,9.5
1971,pursuit,4,g,G,G,1,9.5
1971,pursuit,4,h,H,H,1,9.5
1971,pursuit,4,i,I,A,0,9.5
1971,pursuit,4,j,J,G,0,9.5
1971,pursuit,4,k,K,K,1,9.5
1971,pursuit,4,l,L,A,0,9.5
1971,pursuit,4,m,M,H,0,9.5
1971,pursuit,4,n,N,N,1,9.5
1971,pursuit,4,o,O,O,1,9.5
1971,pursuit,4,p,P,P,1,9.5
1971,pursuit,4,q,Q,H,0,9.5
1971,pursuit,4,r,R,R,1,9.5
1972,pursuit,4,a,A,A,1,9.5
1972,pursuit,4,b,B,B,1,9.5
1972,pursuit,4,c,C,Q,0,9.5
1972,pursuit,4,d,D,D,1,9.5
1972,pursuit,4,e,E,E,1,9.5
1972,pursuit,4,f,F,F,1,9.5
1972,pursuit,4,g,G,F,0,9.5
1972,pursuit,4,h,H,H,1,9.5
1972,pursuit,4,i,I,I,1,9.5
1972,pursuit,4,j,J,J,1,9.5
1972,pursuit,4,k,K,G,0,9.5
1972,pursuit,4,l,L,L,1,9.5
1972,pursuit,4,m,M,N,0,9.5
1972,pursuit,4,n,N,N,1,9.5
1972,pursuit,4,o,O,O,1,9.5
1972,pursuit,4,p,P,P,1,9.5
1972,pursuit,4,q,Q,Q,1,9.5
1972,pursuit,4,r,R,R,1,9.5
1973,pursuit,4,a,A,A,1,9.5
1973,pursuit,4,b,B,Q,0,9.5
1973,pursuit,4,c,C,C,1,9.5
1973,pursuit,4,d,D,D,1,9.5
1973,pursuit,4,e,E,E,1,9.5
1973,pursuit,4,f,F,F,1,9.5
1973,pursuit,4,g,G,G,1,9.5
1973,pursuit,4,h,H,H,1,9.5
1973,pursuit,4,i,I,N,0,9.5
1973,pursuit,4,j,J,J,1,9.5
1973,pursuit,4,k,K,K,1,9.5
1973,pursuit,4,l,L,L,1,9.5
1973,pursuit,4,m,M,M,1,9.5
1973,pursuit,4,n,N,N,1,9.5
1973,pursuit,4,o,O,O,1,9.5
1973,pursuit,4,p,P,F,0,9.5
1973,pursuit,4,q,Q,Q,1,9.5
1973,pursuit,4,r,R,M,0,9.5
1974,pursuit,4,a,A,A,1,9.5
1974,pursuit,4,b,B,B,1,9.5
1974,pursuit,4,c,C,C,1,9.5
1974,pursuit,4,d,D,D,1,9.5
1974,pursuit,4,e,E,I,0,9.5
1974,pursuit,4,f,F,F,1,9.5
1974,pursuit,4,g,G,G,1,9.5
1974,pursuit,4,h,H,H,1,9.5
1974,pursuit,4,i,I,B,0,9.5
1974,pursuit,4,j,J,P,0,9.5
1974,pursuit,4,k,K,K,1,9.5
1974,pursuit,4,l,L,F,0,9.5
1974,pursuit,4,m,M,M,1,9.5
1974,pursuit,4,n,N,K,0,9.5
1974,pursuit,4,o,O,M,0,9.5
1974,pursuit,4,p,P,P,1,9.5
1974,pursuit,4,q,Q,Q,1,9.5
1974,pursuit,4,r,R,R,1,9.5
1975,pursuit,4,a,A,A,1,9.5
1975,pursuit,4,b,B,B,1,9.5
1975,pursuit,4,c,C,C,1,9.5
1975,pursuit,4,d,D,D,1,9.5
1975,pursuit,4,e,E,O,0,9.5
1975,pursuit,4,f,F,K,0,9.5
1975,pursuit,4,g,G,G,1,9.5
1975,pursuit,4,h,H,F,0,9.5
1975,pursuit,4,i,I,H,0,9.5
1975,pursuit,4,j,J,M,0,9.5
1975,pursuit,4,k,K,K,1,9.5
1975,pursuit,4,l,L,F,0,9.5
1975,pursuit,4,m,M,M,1,9.5
1975,pursuit,4,n,N,N,1,9.5
1975,pursuit,4,o,O,J,0,9.5
1975,pursuit,4,p,P,P,1,9.5
1975,pursuit,4,q,Q,Q,1,9.5
1975,pursuit,4,r,R,R,1,9.5
1976,pursuit,4,a,A,R,0,9.5
1976,pursuit,4,b,B,B,1,9.5
1976,pursuit,4,c,C,C,1,9.5
1976,pursuit,4,d,D,R,0,9.5
1976,pursuit,4,e,E,G,0,9.5
1976,pursuit,4,f,F,D,0,9.5
1976,pursuit,4,g,G,E,0,9.5
1976,pursuit,4,h,H,A,0,9.5
1976,pursuit,4,i,I,B,0,9.5
1976,pursuit,4,j,J,J,1,9.5
1976,pursuit,4,k,K,L,0,9.5
1976,pursuit,4,l,L,N,0,9.5
1976,pursuit,4,m,M,M,1,9.5
1976,pursuit,4,n,N,N,1,9.5
1976,pursuit,4,o,O,O,1,9.5
1976,pursuit,4,p,P,L,0,9.5
1976,pursuit,4,q,Q,Q,1,9.5
1976,pursuit,4,r,R,R,1,9.5
1977,pursuit,4,a,A,A,1,9.5
1977,pursuit,4,b,B,B,1,9.5
1977,pursuit,4,c,C,C,1,9.5
1977,pursuit,4,d,D,O,0,9.5
1977,pursuit,4,e,E,E,1,9.5
1977,pursuit,4,f,F,F,1,9.5
1977,pursuit,4,g,G,G,1,9.5
1977,pursuit,4,h,H,H,1,9.5
1977,pursuit,4,i,I,I,1,9.5
1977,pursuit,4,j,J,J,1,9.5
1977,pursuit,4,k,K,C,0,9.5
1977,pursuit,4,l,L,L,1,9.5
1977,pursuit,4,m,M,M,1,9.5
1977,pursuit,4,n,N,N,1,9.5
1977,pursuit,4,o,O,N,0,9.5
1977,pursuit,4,p,P,P,1,9.5
1977,pursuit,4,q,Q,Q,1,9.5
1977,pursuit,4,r,R,R,1,9.5
1978,pursuit,4,a,A,A,1,9.5
1978,pursuit,4,b,B,B,1,9.5
1978,pursuit,4,c,C,C,1,9.5
1978,pursuit,4,d,D,M,0,9.5
1978,pursuit,4,e,E,E,1,9.5
1978,pursuit,4,f,F,F,1,9.5
1978,pursuit,4,g,G,N,0,9.5
1978,pursuit,4,h,H,H,1,9.5
1978,pursuit,4,i,I,I,1,9.5
1978,pursuit,4,j,J,J,1,9.5
1978,pursuit,4,k,K,K,1,9.5
1978,pursuit,4,l,L,F,0,9.5
1978,pursuit,4,m,M,M,1,9.5
1978,pursuit,4,n,N,N,1,9.5
1978,pursuit,4,o,O,E,0,9.5
1978,pursuit,4,p,P,P,1,9.5
1978,pursuit,4,q,Q,Q,1,9.5
1978,pursuit,4,r,R,R,1,9.5
1979,pursuit,4,a,A,G,0,9.5
1979,pursuit,4,b,B,B,1,9.5
1979,pursuit,4,c,C,K,0,9.5
1979,pursuit,4,d,D,K,0,9.5
1979,pursuit,4,e,E,E,1,9.5
1979,pursuit,4,f,F,M,0,9.5
1979,pursuit,4,g,G,P,0,9.5
1979,pursuit,4,h,H,F,0,9.5
1979,pursuit,4,i,I,I,1,9.5
1979,pursuit,4,j,J,G,0,9.5
1979,pursuit,4,k,K,K,1,9.5
1979,pursuit,4,l,L,L,1,9.5
1979,pursuit,4,m,M,G,0,9.5
1979,pursuit,4,n,N,N,1,9.5
1979,pursuit,4,o,O,F,0,9.5
1979,pursuit,4,p,P,P,1,9.5
1979,pursuit,4,q,Q,A,0,9.5
1979,pursuit,4,r,R,E,0,9.5
1980,pursuit,4,a,A,J,0,9.5
1980,pursuit,4,b,B,B,1,9.5
1980,pursuit,4,c,C,N,0,9.5
1980,pursuit,4,d,D,D,1,9.5
1980,pursuit,4,e,E,O,0,9.5
1980,pursuit,4,f,F,R,0,9.5
1980,pursuit,4,g,G,G,1,9.5
1980,pursuit,4,h,H,O,0,9.5
1980,pursuit,4,i,I,I,1,9.5
1980,pursuit,4,j,J,J,1,9.5
1980,pursuit,4,k,K,N,0,9.5
1980,pursuit,4,l,L,L,1,9.5
1980,pursuit,4,m,M,M,1,9.5
1980,pursuit,4,n,N,N,1,9.5
1980,pursuit,4,o,O,O,1,9.5
1980,pursuit,4,p,P,P,1,9.5
1980,pursuit,4,q,Q,O,0,9.5
1980,pursuit,4,r,R,R,1,9.5
1981,pursuit,4,a,A,A,1,9.5
1981,pursuit,4,b,B,B,1,9.5
1981,pursuit,4,c,C,C,1,9.5
1981,pursuit,4,d,D,J,0,9.5
1981,pursuit,4,e,E,E,1,9.5
1981,pursuit,4,f,F,F,1,9.5
1981,pursuit,4,g,G,E,0,9.5
1981,pursuit,4,h,H,H,1,9.5
1981,pursuit,4,i,I,I,1,9.5
1981,pursuit,4,j,J,H,0,9.5
1981,pursuit,4,k,K,K,1,9.5
1981,pursuit,4,l,L,G,0,9.5
1981,pursuit,4,m,M,K,0,9.5
1981,pursuit,4,n,N,L,0,9.5
1981,pursuit,4,o,O,O,1,9.5
1981,pursuit,4,p,P,G,0,9.5
1981,pursuit,4,q,Q,Q,1,9.5
1981,pursuit,4,r,R,G,0,9.5
1982,pursuit,4,a,A,A,1,9.5
1982,pursuit,4,b,B,B,1,9.5
1982,pursuit,4,c,C,C,1,9.5
1982,pursuit,4,d,D,D,1,9.5
1982,pursuit,4,e,E,J,0,9.5
1982,pursuit,4,f,F,J,0,9.5
1982,pursuit,4,g,G,E,0,9.5
1982,pursuit,4,h,H,H,1,9.5
1982,pursuit,4,i,I,I,1,9.5
1982,pursuit,4,j,J,F,0,9.5
1982,pursuit,4,k,K,K,1,9.5
1982,pursuit,4,l,L,L,1,9.5
1982,pursuit,4,m,M,G,0,9.5
1982,pursuit,4,n,N,N,1,9.5
1982,pursuit,4,o,O,O,1,9.5
1982,pursuit,4,p,P,P,1,9.5
1982,pursuit,4,q,Q,G,0,9.5
1982,pursuit,4,r,R,R,1,9.5
1983,pursuit,4,a,A,A,1,9.5
1983,pursuit,4,b,B,P,0,9.5
1983,pursuit,4,c,C,C,1,9.5
1983,pursuit,4,d,D,Q,0,9.5
1983,pursuit,4,e,E,E,1,9.5
1983,pursuit,4,f,F,F,1,9.5
1983,pursuit,4,g,G,G,1,9.5
1983,pursuit,4,h,H,H,1,9.5
1983,pursuit,4,i,I,I,1,9.5
1983,pursuit,4,j,J,J,1,9.5
1983,pursuit,4,k,K,K,1,9.5
1983,pursuit,4,l,L,L,1,9.5
1983,pursuit,4,m,M,M,1,9.5
1983,pursuit,4,n,N,N,1,9.5
1983,pursuit,4,o,O,G,0,9.5
1983,pursuit,4,p,P,A,0,9.5
1983,pursuit,4,q,Q,Q,1,9.5
1983,pursuit,4,r,R,R,1,9.5
1984,pursuit,4,a,A,G,0,9.5
1984,pursuit,4,b,B,B,1,9.5
1984,pursuit,4,c,C,I,0,9.5
1984,pursuit,4,d,D,D,1,9.5
1984,pursuit,4,e,E,J,0,9.5
1984,pursuit,4,f,F,F,1,9.5
1984,pursuit,4,g,G,G,1,9.5
1984,pursuit,4,h,H,H,1,9.5
1984,pursuit,4,i,I,I,1,9.5
1984,pursuit,4,j,J,D,0,9.5
1984,pursuit,4,k,K,K,1,9.5
1984,pursuit,4,l,L,I,0,9.5
1984,pursuit,4,m,M,H,0,9.5
1984,pursuit,4,n,N,N,1,9.5
1984,pursuit,4,o,O,O,1,9.5
1984,pursuit,4,p,P,P,1,9.5
1984,pursuit,4,q,Q,Q,1,9.5
1984,pursuit,4,r,R,A,0,9.5
1985,pursuit,4,a,A,A,1,9.5
1985,pursuit,4,b,B,B,1,9.5
1985,pursuit,4,c,C,C,1,9.5
1985,pursuit,4,d,D,H,0,9.5
1985,pursuit,4,e,E,E,1,9.5
1985,pursuit,4,f,F,J,0,9.5
1985,pursuit,4,g,G,G,1,9.5
1985,pursuit,4,h,H,H,1,9.5
1985,pursuit,4,i,I,I,1,9.5
1985,pursuit,4,j,J,J,1,9.5
1985,pursuit,4,k,K,K,1,9.5
1985,pursuit,4,l,L,H,0,9.5
1985,pursuit,4,m,M,J,0,9.5
1985,pursuit,4,n,N,N,1,9.5
1985,pursuit,4,o,O,O,1,9.5
1985,pursuit,4,p,P,Q,0,9.5
1985,pursuit,4,q,Q,P,0,9.5
1985,pursuit,4,r,R,R,1,9.5
1986,pursuit,4,a,A,A,1,9.5
1986,pursuit,4,b,B,B,1,9.5
1986,pursuit,4,c,C,C,1,9.5
1986,pursuit,4,d,D,Q,0,9.5
1986,pursuit,4,e,E,E,1,9.5
1986,pursuit,4,f,F,F,1,9.5
1986,pursuit,4,g,G,G,1,9.5
1986,pursuit,4,h,H,H,1,9.5
1986,pursuit,4,i,I,H,0,9.5
1986,pursuit,4,j,J,J,1,9.5
1986,pursuit,4,k,K,K,1,9.5
1986,pursuit,4,l,L,L,1,9.5
1986,pursuit,4,m,M,M,1,9.5
1986,pursuit,4,n,N,C,0,9.5
1986,pursuit,4,o,O,O,1,9.5
1986,pursuit,4,p,P,P,1,9.5
1986,pursuit,4,q,Q,A,0,9.5
1986,pursuit,4,r,R,R,1,9.5
1987,pursuit,4,a,A,A,1,9.5
1987,pursuit,4,b,B,N,0,9.5
1987,pursuit,4,c,C,C,1,9.5
1987,pursuit,4,d,D,N,0,9.5
1987,pursuit,4,e,E,E,1,9.5
1987,pursuit,4,f,F,F,1,9.5
1987,pursuit,4,g,G,Q,0,9.5
1987,pursuit,4,h,H,H,1,9.5
1987,pursuit,4,i,I,P,0,9.5
1987,pursuit,4,j,J,J,1,9.5
1987,pursuit,4,k,K,K,1,9.5
1987,pursuit,4,l,L,M,0,9.5
1987,pursuit,4,m,M,M,1,9.5
1987,pursuit,4,n,N,N,1,9.5
1987,pursuit,4,o,O,O,1,9.5
1987,pursuit,4,p,P,P,1,9.5
1987,pursuit,4,q,Q,Q,1,9.5
1987,pursuit,4,r,R,R,1,9.5
1988,pursuit,4,a,A,A,1,9.5
1988,pursuit,4,b,B,B,1,9.5
1988,pursuit,4,c,C,B,0,9.5
1988,pursuit,4,d,D,D,1,9.5
1988,pursuit,4,e,E,H,0,9.5
1988,pursuit,4,f,F,H,0,9.5
1988,pursuit,4,g,G,G,1,9.5
1988,pursuit,4,h,H,F,0,9.5
1988,pursuit,4,i,I,I,1,9.5
1988,pursuit,4,j,J,J,1,9.5
1988,pursuit,4,k,K,K,1,9.5
1988,pursuit,4,l,L,L,1,9.5
1988,pursuit,4,m,M,O,0,9.5
1988,pursuit,4,n,N,N,1,9.5
1988,pursuit,4,o,O,O,1,9.5
1988,pursuit,4,p,P,P,1,9.5
1988,pursuit,4,q,Q,I,0,9.5
1988,pursuit,4,r,R,R,1,9.5
1989,pursuit,4,a,A,A,1,9.5
1989,pursuit,4,b,B,B,1,9.5
1989,pursuit,4,c,C,C,1,9.5
1989,pursuit,4,d,D,D,1,9.5
1989,pursuit,4,e,E,E,1,9.5
1989,pursuit,4,f,F,G,0,9.5
1989,pursuit,4,g,G,G,1,9.5
1989,pursuit,4,h,H,H,1,9.5
1989,pursuit,4,i,I,I,1,9.5
1989,pursuit,4,j,J,J,1,9.5
1989,pursuit,4,k,K,C,0,9.5
1989,pursuit,4,l,L,K,0,9.5
1989,pursuit,4,m,M,M,1,9.5
1989,pursuit,4,n,N,N,1,9.5
1989,pursuit,4,o,O,C,0,9.5
1989,pursuit,4,p,P,O,0,9.5
1989,pursuit,4,q,Q,D,0,9.5
1989,pursuit,4,r,R,L,0,9.5
1990,pursuit,4,a,A,A,1,9.5
1990,pursuit,4,b,B,D,0,9.5
1990,pursuit,4,c,C,N,0,9.5
1990,pursuit,4,d,D,E,0,9.5
1990,pursuit,4,e,E,F,0,9.5
1990,pursuit,4,f,F,F,1,9.5
1990,pursuit,4,g,G,G,1,9.5
1990,pursuit,4,h,H,B,0,9.5
1990,pursuit,4,i,I,I,1,9.5
1990,pursuit,4,j,J,J,1,9.5
1990,pursuit,4,k,K,K,1,9.5
1990,pursuit,4,l,L,F,0,9.5
1990,pursuit,4,m,M,M,1,9.5
1990,pursuit,4,n,N,R,0,9.5
1990,pursuit,4,o,O,O,1,9.5
1990,pursuit,4,p,P,E,0,9.5
1990,pursuit,4,q,Q,O,0,9.5
1990,pursuit,4,r,R,H,0,9.5
1991,pursuit,4,a,A,A,1,9.5
1991,pursuit,4,b,B,B,1,9.5
1991,pursuit,4,c,C,C,1,9.5
1991,pursuit,4,d,D,L,0,9.5
1991,pursuit,4,e,E,L,0,9.5
1991,pursuit,4,f,F,F,1,9.5
1991,pursuit,4,g,G,D,0,9.5
1991,pursuit,4,h,H,H,1,9.5
1991,pursuit,4,i,I,G,0,9.5
1991,pursuit,4,j,J,J,1,9.5
1991,pursuit,4,k,K,K,1,9.5
1991,pursuit,4,l,L,L,1,9.5
1991,pursuit,4,m,M,K,0,9.5
1991,pursuit,4,n,N,N,1,9.5
1991,pursuit,4,o,O,O,1,9.5
1991,pursuit,4,p,P,P,1,9.5
1991,pursuit,4,q,Q,Q,1,9.5
1991,pursuit,4,r,R,R,1,9.5
1992,pursuit,4,a,A,A,1,9.5
1992,pursuit,4,b,B,G,0,9.5
1992,pursuit,4,c,C,C,1,9.5
1992,pursuit,4,d,D,B,0,9.5
1992,pursuit,4,e,E,E,1,9.5
1992,pursuit,4,f,F,F,1,9.5
1992,pursuit,4,g,G,G,1,9.5
1992,pursuit,4,h,H,A,0,9.5
1992,pursuit,4,i,I,I,1,9.5
1992,pursuit,4,j,J,L,0,9.5
1992,pursuit,4,k,K,K,1,9.5
1992,pursuit,4,l,L,L,1,9.5
1992,pursuit,4,m,M,M,1,9.5
1992,pursuit,4,n,N,N,1,9.5
1992,pursuit,4,o,O,R,0,9.5
1992,pursuit,4,p,P,P,1,9.5
1992,pursuit,4,q,Q,Q,1,9.5
1992,pursuit,4,r,R,R,1,9.5
1993,pursuit,4,a,A,A,1,9.5
1993,pursuit,4,b,B,B,1,9.5
1993,pursuit,4,c,C,L,0,9.5
1993,pursuit,4,d,D,D,1,9.5
1993,pursuit,4,e,E,C,0,9.5
1993,pursuit,4,f,F,M,0,9.5
1993,pursuit,4,g,G,N,0,9.5
1993,pursuit,4,h,H,H,1,9.5
1993,pursuit,4,i,I,I,1,9.5
1993,pursuit,4,j,J,J,1,9.5
1993,pursuit,4,k,K,K,1,9.5
1993,pursuit,4,l,L,M,0,9.5
1993,pursuit,4,m,M,M,1,9.5
1993,pursuit,4,n,N,B,0,9.5
1993,pursuit,4,o,O,O,1,9.5
1993,pursuit,4,p,P,P,1,9.5
1993,pursuit,4,q,Q,Q,1,9.5
1993,pursuit,4,r,R,R,1,9.5
1994,pursuit,4,a,A,A,1,9.5
1994,pursuit,4,b,B,B,1,9.5
1994,pursuit,4,c,C,E,0,9.5
1994,pursuit,4,d,D,M,0,9.5
1994,pursuit,4,e,E,K,0,9.5
1994,pursuit,4,f,F,M,0,9.5
1994,pursuit,4,g,G,D,0,9.5
1994,pursuit,4,h,H,H,1,9.5
1994,pursuit,4,i,I,I,1,9.5
1994,pursuit,4,j,J,M,0,9.5
1994,pursuit,4,k,K,K,1,9.5
1994,pursuit,4,l,L,L,1,9.5
1994,pursuit,4,m,M,M,1,9.5
1994,pursuit,4,n,N,N,1,9.5
1994,pursuit,4,o,O,O,1,9.5
1994,pursuit,4,p,P,P,1,9.5
1994,pursuit,4,q,Q,Q,1,9.5
1994,pursuit,4,r,R,J,0,9.5
1995,pursuit,4,a,A,A,1,9.5
1995,pursuit,4,b,B,B,1,9.5
1995,pursuit,4,c,C,Q,0,9.5
1995,pursuit,4,d,D,D,1,9.5
1995,pursuit,4,e,E,F,0,9.5
1995,pursuit,4,f,F,F,1,9.5
1995,pursuit,4,g,G,B,0,9.5
1995,pursuit,4,h,H,H,1,9.5
1995,pursuit,4,i,I,H,0,9.5
1995,pursuit,4,j,J,I,0,9.5
1995,pursuit,4,k,K,I,0,9.5
1995,pursuit,4,l,L,N,0,9.5
1995,pursuit,4,m,M,M,1,9.5
1995,pursuit,4,n,N,M,0,9.5
1995,pursuit,4,o,O,O,1,9.5
1995,pursuit,4,p,P,P,1,9.5
1995,pursuit,4,q,Q,Q,1,9.5
1995,pursuit,4,r,R,R,1,9.5
1996,pursuit,4,a,A,B,0,9.5
1996,pursuit,4,b,B,B,1,9.5
1996,pursuit,4,c,C,C,1,9.5
1996,pursuit,4,d,D,E,0,9.5
1996,pursuit,4,e,E,E,1,9.5
1996,pursuit,4,f,F,Q,0,9.5
1996,pursuit,4,g,G,C,0,9.5
1996,pursuit,4,h,H,N,0,9.5
1996,pursuit,4,i,I,I,1,9.5
1996,pursuit,4,j,J,J,1,9.5
1996,pursuit,4,k,K,J,0,9.5
