sample,model,condition,words,meanings,response,accuracy,memory_size
635,trace_0.5,4,m,M,M,1,4.25
635,trace_0.5,4,n,N,M,0,4.25
635,trace_0.5,4,o,O,G,0,4.25
635,trace_0.5,4,p,P,A,0,4.25
635,trace_0.5,4,q,Q,O,0,4.25
635,trace_0.5,4,r,R,P,0,4.25
636,trace_0.5,4,a,A,A,1,4.25
636,trace_0.5,4,b,B,B,1,4.25
636,trace_0.5,4,c,C,C,1,4.25
636,trace_0.5,4,d,D,D,1,4.25
636,trace_0.5,4,e,E,E,1,4.25
636,trace_0.5,4,f,F,F,1,4.25
636,trace_0.5,4,g,G,G,1,4.25
636,trace_0.5,4,h,H,H,1,4.25
636,trace_0.5,4,i,I,I,1,4.25
636,trace_0.5,4,j,J,N,0,4.25
636,trace_0.5,4,k,K,K,1,4.25
636,trace_0.5,4,l,L,F,0,4.25
636,trace_0.5,4,m,M,M,1,4.25
636,trace_0.5,4,n,N,N,1,4.25
636,trace_0.5,4,o,O,O,1,4.25
636,trace_0.5,4,p,P,P,1,4.25
636,trace_0.5,4,q,Q,Q,1,4.25
636,trace_0.5,4,r,R,R,1,4.25
637,trace_0.5,4,a,A,K,0,4.25
637,trace_0.5,4,b,B,B,1,4.25
637,trace_0.5,4,c,C,L,0,4.25
637,trace_0.5,4,d,D,P,0,4.25
637,trace_0.5,4,e,E,E,1,4.25
637,trace_0.5,4,f,F,F,1,4.25
637,trace_0.5,4,g,G,G,1,4.25
637,trace_0.5,4,h,H,G,0,4.25
637,trace_0.5,4,i,I,I,1,4.25
637,trace_0.5,4,j,J,L,0,4.25
637,trace_0.5,4,k,K,K,1,4.25
637,trace_0.5,4,l,L,I,0,4.25
637,trace_0.5,4,m,M,M,1,4.25
637,trace_0.5,4,n,N,N,1,4.25
637,trace_0.5,4,o,O,O,1,4.25
637,trace_0.5,4,p,P,P,1,4.25
637,trace_0.5,4,q,Q,Q,1,4.25
637,trace_0.5,4,r,R,R,1,4.25
638,trace_0.5,4,a,A,A,1,4.25
638,trace_0.5,4,b,B,H,0,4.25
638,trace_0.5,4,c,C,C,1,4.25
638,trace_0.5,4,d,D,D,1,4.25
638,trace_0.5,4,e,E,O,0,4.25
638,trace_0.5,4,f,F,F,1,4.25
638,trace_0.5,4,g,G,Q,0,4.25
638,trace_0.5,4,h,H,H,1,4.25
638,trace_0.5,4,i,I,R,0,4.25
638,trace_0.5,4,j,J,J,1,4.25
638,trace_0.5,4,k,K,K,1,4.25
638,trace_0.5,4,l,L,B,0,4.25
638,trace_0.5,4,m,M,M,1,4.25
638,trace_0.5,4,n,N,O,0,4.25
638,trace_0.5,4,o,O,O,1,4.25
638,trace_0.5,4,p,P,P,1,4.25
638,trace_0.5,4,q,Q,Q,1,4.25
638,trace_0.5,4,r,R,R,1,4.25
639,trace_0.5,4,a,A,A,1,4.25
639,trace_0.5,4,b,B,B,1,4.25
639,trace_0.5,4,c,C,C,1,4.25
639,trace_0.5,4,d,D,O,0,4.25
639,trace_0.5,4,e,E,E,1,4.25
639,trace_0.5,4,f,F,N,0,4.25
639,trace_0.5,4,g,G,G,1,4.25
639,trace_0.5,4,h,H,H,1,4.25
639,trace_0.5,4,i,I,J,0,4.25
639,trace_0.5,4,j,J,J,1,4.25
639,trace_0.5,4,k,K,E,0,4.25
639,trace_0.5,4,l,L,L,1,4.25
639,trace_0.5,4,m,M,B,0,4.25
639,trace_0.5,4,n,N,H,0,4.25
639,trace_0.5,4,o,O,O,1,4.25
639,trace_0.5,4,p,P,P,1,4.25
639,trace_0.5,4,q,Q,Q,1,4.25
639,trace_0.5,4,r,R,R,1,4.25
640,trace_0.5,4,a,A,A,1,4.25
640,trace_0.5,4,b,B,B,1,4.25
640,trace_0.5,4,c,C,C,1,4.25
640,trace_0.5,4,d,D,F,0,4.25
640,trace_0.5,4,e,E,C,0,4.25
640,trace_0.5,4,f,F,F,1,4.25
640,trace_0.5,4,g,G,G,1,4.25
640,trace_0.5,4,h,H,H,1,4.25
640,trace_0.5,4,i,I,I,1,4.25
640,trace_0.5,4,j,J,J,1,4.25
640,trace_0.5,4,k,K,Q,0,4.25
640,trace_0.5,4,l,L,L,1,4.25
640,trace_0.5,4,m,M,H,0,4.25
640,trace_0.5,4,n,N,N,1,4.25
640,trace_0.5,4,o,O,O,1,4.25
640,trace_0.5,4,p,P,P,1,4.25
640,trace_0.5,4,q,Q,O,0,4.25
640,trace_0.5,4,r,R,R,1,4.25
641,trace_0.5,4,a,A,A,1,4.25
641,trace_0.5,4,b,B,B,1,4.25
641,trace_0.5,4,c,C,C,1,4.25
641,trace_0.5,4,d,D,D,1,4.25
641,trace_0.5,4,e,E,E,1,4.25
641,trace_0.5,4,f,F,F,1,4.25
641,trace_0.5,4,g,G,K,0,4.25
641,trace_0.5,4,h,H,H,1,4.25
641,trace_0.5,4,i,I,B,0,4.25
641,trace_0.5,4,j,J,F,0,4.25
641,trace_0.5,4,k,K,K,1,4.25
641,trace_0.5,4,l,L,L,1,4.25
641,trace_0.5,4,m,M,O,0,4.25
641,trace_0.5,4,n,N,N,1,4.25
641,trace_0.5,4,o,O,O,1,4.25
641,trace_0.5,4,p,P,P,1,4.25
641,trace_0.5,4,q,Q,Q,1,4.25
641,trace_0.5,4,r,R,Q,0,4.25
642,trace_0.5,4,a,A,C,0,4.25
642,trace_0.5,4,b,B,B,1,4.25
642,trace_0.5,4,c,C,C,1,4.25
642,trace_0.5,4,d,D,D,1,4.25
642,trace_0.5,4,e,E,Q,0,4.25
642,trace_0.5,4,f,F,F,1,4.25
642,trace_0.5,4,g,G,G,1,4.25
642,trace_0.5,4,h,H,H,1,4.25
642,trace_0.5,4,i,I,I,1,4.25
642,trace_0.5,4,j,J,I,0,4.25
642,trace_0.5,4,k,K,K,1,4.25
642,trace_0.5,4,l,L,L,1,4.25
642,trace_0.5,4,m,M,M,1,4.25
642,trace_0.5,4,n,N,N,1,4.25
642,trace_0.5,4,o,O,E,0,4.25
642,trace_0.5,4,p,P,N,0,4.25
642,trace_0.5,4,q,Q,O,0,4.25
642,trace_0.5,4,r,R,R,1,4.25
643,trace_0.5,4,a,A,A,1,4.25
643,trace_0.5,4,b,B,B,1,4.25
643,trace_0.5,4,c,C,C,1,4.25
643,trace_0.5,4,d,D,D,1,4.25
643,trace_0.5,4,e,E,E,1,4.25
643,trace_0.5,4,f,F,F,1,4.25
643,trace_0.5,4,g,G,G,1,4.25
643,trace_0.5,4,h,H,H,1,4.25
643,trace_0.5,4,i,I,I,1,4.25
643,trace_0.5,4,j,J,J,1,4.25
643,trace_0.5,4,k,K,K,1,4.25
643,trace_0.5,4,l,L,L,1,4.25
643,trace_0.5,4,m,M,M,1,4.25
643,trace_0.5,4,n,N,N,1,4.25
643,trace_0.5,4,o,O,O,1,4.25
643,trace_0.5,4,p,P,P,1,4.25
643,trace_0.5,4,q,Q,G,0,4.25
643,trace_0.5,4,r,R,H,0,4.25
644,trace_0.5,4,a,A,A,1,4.25
644,trace_0.5,4,b,B,B,1,4.25
644,trace_0.5,4,c,C,L,0,4.25
644,trace_0.5,4,d,D,A,0,4.25
644,trace_0.5,4,e,E,H,0,4.25
644,trace_0.5,4,f,F,F,1,4.25
644,trace_0.5,4,g,G,I,0,4.25
644,trace_0.5,4,h,H,K,0,4.25
644,trace_0.5,4,i,I,I,1,4.25
644,trace_0.5,4,j,J,J,1,4.25
644,trace_0.5,4,k,K,O,0,4.25
644,trace_0.5,4,l,L,N,0,4.25
644,trace_0.5,4,m,M,M,1,4.25
644,trace_0.5,4,n,N,N,1,4.25
644,trace_0.5,4,o,O,O,1,4.25
644,trace_0.5,4,p,P,P,1,4.25
644,trace_0.5,4,q,Q,G,0,4.25
644,trace_0.5,4,r,R,O,0,4.25
645,trace_0.5,4,a,A,A,1,4.25
645,trace_0.5,4,b,B,B,1,4.25
645,trace_0.5,4,c,C,L,0,4.25
645,trace_0.5,4,d,D,D,1,4.25
645,trace_0.5,4,e,E,M,0,4.25
645,trace_0.5,4,f,F,F,1,4.25
645,trace_0.5,4,g,G,G,1,4.25
645,trace_0.5,4,h,H,H,1,4.25
645,trace_0.5,4,i,I,I,1,4.25
645,trace_0.5,4,j,J,R,0,4.25
645,trace_0.5,4,k,K,K,1,4.25
645,trace_0.5,4,l,L,H,0,4.25
645,trace_0.5,4,m,M,M,1,4.25
645,trace_0.5,4,n,N,N,1,4.25
645,trace_0.5,4,o,O,O,1,4.25
645,trace_0.5,4,p,P,P,1,4.25
645,trace_0.5,4,q,Q,Q,1,4.25
645,trace_0.5,4,r,R,J,0,4.25
646,trace_0.5,4,a,A,A,1,4.25
646,trace_0.5,4,b,B,B,1,4.25
646,trace_0.5,4,c,C,N,0,4.25
646,trace_0.5,4,d,D,D,1,4.25
646,trace_0.5,4,e,E,C,0,4.25
646,trace_0.5,4,f,F,N,0,4.25
646,trace_0.5,4,g,G,G,1,4.25
646,trace_0.5,4,h,H,H,1,4.25
646,trace_0.5,4,i,I,L,0,4.25
646,trace_0.5,4,j,J,I,0,4.25
646,trace_0.5,4,k,K,K,1,4.25
646,trace_0.5,4,l,L,L,1,4.25
646,trace_0.5,4,m,M,M,1,4.25
646,trace_0.5,4,n,N,N,1,4.25
646,trace_0.5,4,o,O,O,1,4.25
646,trace_0.5,4,p,P,P,1,4.25
646,trace_0.5,4,q,Q,G,0,4.25
646,trace_0.5,4,r,R,R,1,4.25
647,trace_0.5,4,a,A,A,1,4.25
647,trace_0.5,4,b,B,B,1,4.25
647,trace_0.5,4,c,C,C,1,4.25
647,trace_0.5,4,d,D,I,0,4.25
647,trace_0.5,4,e,E,E,1,4.25
647,trace_0.5,4,f,F,F,1,4.25
647,trace_0.5,4,g,G,G,1,4.25
647,trace_0.5,4,h,H,H,1,4.25
647,trace_0.5,4,i,I,I,1,4.25
647,trace_0.5,4,j,J,J,1,4.25
647,trace_0.5,4,k,K,K,1,4.25
647,trace_0.5,4,l,L,L,1,4.25
647,trace_0.5,4,m,M,M,1,4.25
647,trace_0.5,4,n,N,N,1,4.25
647,trace_0.5,4,o,O,G,0,4.25
647,trace_0.5,4,p,P,L,0,4.25
647,trace_0.5,4,q,Q,Q,1,4.25
647,trace_0.5,4,r,R,R,1,4.25
648,trace_0.5,4,a,A,F,0,4.25
648,trace_0.5,4,b,B,B,1,4.25
648,trace_0.5,4,c,C,C,1,4.25
648,trace_0.5,4,d,D,D,1,4.25
648,trace_0.5,4,e,E,E,1,4.25
648,trace_0.5,4,f,F,F,1,4.25
648,trace_0.5,4,g,G,A,0,4.25
648,trace_0.5,4,h,H,N,0,4.25
648,trace_0.5,4,i,I,J,0,4.25
648,trace_0.5,4,j,J,P,0,4.25
648,trace_0.5,4,k,K,K,1,4.25
648,trace_0.5,4,l,L,L,1,4.25
648,trace_0.5,4,m,M,M,1,4.25
648,trace_0.5,4,n,N,N,1,4.25
648,trace_0.5,4,o,O,O,1,4.25
648,trace_0.5,4,p,P,P,1,4.25
648,trace_0.5,4,q,Q,D,0,4.25
648,trace_0.5,4,r,R,N,0,4.25
649,trace_0.5,4,a,A,Q,0,4.25
649,trace_0.5,4,b,B,R,0,4.25
649,trace_0.5,4,c,C,C,1,4.25
649,trace_0.5,4,d,D,D,1,4.25
649,trace_0.5,4,e,E,C,0,4.25
649,trace_0.5,4,f,F,K,0,4.25
649,trace_0.5,4,g,G,G,1,4.25
649,trace_0.5,4,h,H,H,1,4.25
649,trace_0.5,4,i,I,I,1,4.25
649,trace_0.5,4,j,J,J,1,4.25
649,trace_0.5,4,k,K,K,1,4.25
649,trace_0.5,4,l,L,K,0,4.25
649,trace_0.5,4,m,M,M,1,4.25
649,trace_0.5,4,n,N,N,1,4.25
649,trace_0.5,4,o,O,O,1,4.25
649,trace_0.5,4,p,P,P,1,4.25
649,trace_0.5,4,q,Q,D,0,4.25
649,trace_0.5,4,r,R,R,1,4.25
650,trace_0.5,4,a,A,A,1,4.25
650,trace_0.5,4,b,B,L,0,4.25
650,trace_0.5,4,c,C,C,1,4.25
650,trace_0.5,4,d,D,D,1,4.25
650,trace_0.5,4,e,E,E,1,4.25
650,trace_0.5,4,f,F,F,1,4.25
650,trace_0.5,4,g,G,G,1,4.25
650,trace_0.5,4,h,H,H,1,4.25
650,trace_0.5,4,i,I,I,1,4.25
650,trace_0.5,4,j,J,J,1,4.25
650,trace_0.5,4,k,K,K,1,4.25
650,trace_0.5,4,l,L,L,1,4.25
650,trace_0.5,4,m,M,J,0,4.25
650,trace_0.5,4,n,N,N,1,4.25
650,trace_0.5,4,o,O,O,1,4.25
650,trace_0.5,4,p,P,F,0,4.25
650,trace_0.5,4,q,Q,O,0,4.25
650,trace_0.5,4,r,R,R,1,4.25
651,trace_0.5,4,a,A,A,1,4.25
651,trace_0.5,4,b,B,B,1,4.25
651,trace_0.5,4,c,C,C,1,4.25
651,trace_0.5,4,d,D,D,1,4.25
651,trace_0.5,4,e,E,E,1,4.25
651,trace_0.5,4,f,F,C,0,4.25
651,trace_0.5,4,g,G,G,1,4.25
651,trace_0.5,4,h,H,B,0,4.25
651,trace_0.5,4,i,I,I,1,4.25
651,trace_0.5,4,j,J,M,0,4.25
651,trace_0.5,4,k,K,K,1,4.25
651,trace_0.5,4,l,L,L,1,4.25
651,trace_0.5,4,m,M,M,1,4.25
651,trace_0.5,4,n,N,N,1,4.25
651,trace_0.5,4,o,O,O,1,4.25
651,trace_0.5,4,p,P,P,1,4.25
651,trace_0.5,4,q,Q,Q,1,4.25
651,trace_0.5,4,r,R,R,1,4.25
652,trace_0.5,4,a,A,R,0,4.25
652,trace_0.5,4,b,B,B,1,4.25
652,trace_0.5,4,c,C,C,1,4.25
652,trace_0.5,4,d,D,D,1,4.25
652,trace_0.5,4,e,E,O,0,4.25
652,trace_0.5,4,f,F,F,1,4.25
652,trace_0.5,4,g,G,G,1,4.25
652,trace_0.5,4,h,H,H,1,4.25
652,trace_0.5,4,i,I,I,1,4.25
652,trace_0.5,4,j,J,J,1,4.25
652,trace_0.5,4,k,K,K,1,4.25
652,trace_0.5,4,l,L,L,1,4.25
652,trace_0.5,4,m,M,M,1,4.25
652,trace_0.5,4,n,N,N,1,4.25
652,trace_0.5,4,o,O,O,1,4.25
652,trace_0.5,4,p,P,A,0,4.25
652,trace_0.5,4,q,Q,Q,1,4.25
652,trace_0.5,4,r,R,R,1,4.25
653,trace_0.5,4,a,A,P,0,4.25
653,trace_0.5,4,b,B,K,0,4.25
653,trace_0.5,4,c,C,C,1,4.25
653,trace_0.5,4,d,D,D,1,4.25
653,trace_0.5,4,e,E,E,1,4.25
653,trace_0.5,4,f,F,F,1,4.25
653,trace_0.5,4,g,G,G,1,4.25
653,trace_0.5,4,h,H,B,0,4.25
653,trace_0.5,4,i,I,J,0,4.25
653,trace_0.5,4,j,J,J,1,4.25
653,trace_0.5,4,k,K,K,1,4.25
653,trace_0.5,4,l,L,L,1,4.25
653,trace_0.5,4,m,M,M,1,4.25
653,trace_0.5,4,n,N,M,0,4.25
653,trace_0.5,4,o,O,B,0,4.25
653,trace_0.5,4,p,P,A,0,4.25
653,trace_0.5,4,q,Q,E,0,4.25
653,trace_0.5,4,r,R,R,1,4.25
654,trace_0.5,4,a,A,D,0,4.25
654,trace_0.5,4,b,B,B,1,4.25
654,trace_0.5,4,c,C,E,0,4.25
654,trace_0.5,4,d,D,F,0,4.25
654,trace_0.5,4,e,E,E,1,4.25
654,trace_0.5,4,f,F,C,0,4.25
654,trace_0.5,4,g,G,G,1,4.25
654,trace_0.5,4,h,H,H,1,4.25
654,trace_0.5,4,i,I,D,0,4.25
654,trace_0.5,4,j,J,J,1,4.25
654,trace_0.5,4,k,K,N,0,4.25
654,trace_0.5,4,l,L,L,1,4.25
654,trace_0.5,4,m,M,M,1,4.25
654,trace_0.5,4,n,N,N,1,4.25
654,trace_0.5,4,o,O,O,1,4.25
654,trace_0.5,4,p,P,P,1,4.25
654,trace_0.5,4,q,Q,Q,1,4.25
654,trace_0.5,4,r,R,R,1,4.25
655,trace_0.5,4,a,A,R,0,4.25
655,trace_0.5,4,b,B,M,0,4.25
655,trace_0.5,4,c,C,C,1,4.25
655,trace_0.5,4,d,D,D,1,4.25
655,trace_0.5,4,e,E,E,1,4.25
655,trace_0.5,4,f,F,F,1,4.25
655,trace_0.5,4,g,G,G,1,4.25
655,trace_0.5,4,h,H,H,1,4.25
655,trace_0.5,4,i,I,P,0,4.25
655,trace_0.5,4,j,J,J,1,4.25
655,trace_0.5,4,k,K,K,1,4.25
655,trace_0.5,4,l,L,L,1,4.25
655,trace_0.5,4,m,M,Q,0,4.25
655,trace_0.5,4,n,N,N,1,4.25
655,trace_0.5,4,o,O,O,1,4.25
655,trace_0.5,4,p,P,P,1,4.25
655,trace_0.5,4,q,Q,J,0,4.25
655,trace_0.5,4,r,R,R,1,4.25
656,trace_0.5,4,a,A,A,1,4.25
656,trace_0.5,4,b,B,B,1,4.25
656,trace_0.5,4,c,C,C,1,4.25
656,trace_0.5,4,d,D,D,1,4.25
656,trace_0.5,4,e,E,E,1,4.25
656,trace_0.5,4,f,F,H,0,4.25
656,trace_0.5,4,g,G,R,0,4.25
656,trace_0.5,4,h,H,R,0,4.25
656,trace_0.5,4,i,I,J,0,4.25
656,trace_0.5,4,j,J,J,1,4.25
656,trace_0.5,4,k,K,K,1,4.25
656,trace_0.5,4,l,L,F,0,4.25
656,trace_0.5,4,m,M,M,1,4.25
656,trace_0.5,4,n,N,N,1,4.25
656,trace_0.5,4,o,O,O,1,4.25
656,trace_0.5,4,p,P,B,0,4.25
656,trace_0.5,4,q,Q,Q,1,4.25
656,trace_0.5,4,r,R,P,0,4.25
657,trace_0.5,4,a,A,M,0,4.25
657,trace_0.5,4,b,B,B,1,4.25
657,trace_0.5,4,c,C,C,1,4.25
657,trace_0.5,4,d,D,O,0,4.25
657,trace_0.5,4,e,E,E,1,4.25
657,trace_0.5,4,f,F,C,0,4.25
657,trace_0.5,4,g,G,C,0,4.25
657,trace_0.5,4,h,H,H,1,4.25
657,trace_0.5,4,i,I,E,0,4.25
657,trace_0.5,4,j,J,R,0,4.25
657,trace_0.5,4,k,K,K,1,4.25
657,trace_0.5,4,l,L,L,1,4.25
657,trace_0.5,4,m,M,M,1,4.25
657,trace_0.5,4,n,N,N,1,4.25
657,trace_0.5,4,o,O,O,1,4.25
657,trace_0.5,4,p,P,P,1,4.25
657,trace_0.5,4,q,Q,I,0,4.25
657,trace_0.5,4,r,R,R,1,4.25
658,trace_0.5,4,a,A,A,1,4.25
658,trace_0.5,4,b,B,B,1,4.25
658,trace_0.5,4,c,C,C,1,4.25
658,trace_0.5,4,d,D,D,1,4.25
658,trace_0.5,4,e,E,E,1,4.25
658,trace_0.5,4,f,F,H,0,4.25
658,trace_0.5,4,g,G,G,1,4.25
658,trace_0.5,4,h,H,H,1,4.25
658,trace_0.5,4,i,I,I,1,4.25
658,trace_0.5,4,j,J,J,1,4.25
658,trace_0.5,4,k,K,K,1,4.25
658,trace_0.5,4,l,L,L,1,4.25
658,trace_0.5,4,m,M,M,1,4.25
658,trace_0.5,4,n,N,H,0,4.25
658,trace_0.5,4,o,O,K,0,4.25
658,trace_0.5,4,p,P,P,1,4.25
658,trace_0.5,4,q,Q,I,0,4.25
658,trace_0.5,4,r,R,R,1,4.25
659,trace_0.5,4,a,A,A,1,4.25
659,trace_0.5,4,b,B,B,1,4.25
659,trace_0.5,4,c,C,C,1,4.25
659,trace_0.5,4,d,D,D,1,4.25
659,trace_0.5,4,e,E,E,1,4.25
659,trace_0.5,4,f,F,F,1,4.25
659,trace_0.5,4,g,G,G,1,4.25
659,trace_0.5,4,h,H,H,1,4.25
659,trace_0.5,4,i,I,I,1,4.25
659,trace_0.5,4,j,J,L,0,4.25
659,trace_0.5,4,k,K,H,0,4.25
659,trace_0.5,4,l,L,L,1,4.25
659,trace_0.5,4,m,M,M,1,4.25
659,trace_0.5,4,n,N,N,1,4.25
659,trace_0.5,4,o,O,P,0,4.25
659,trace_0.5,4,p,P,P,1,4.25
659,trace_0.5,4,q,Q,R,0,4.25
659,trace_0.5,4,r,R,R,1,4.25
660,trace_0.5,4,a,A,A,1,4.25
660,trace_0.5,4,b,B,B,1,4.25
660,trace_0.5,4,c,C,C,1,4.25
660,trace_0.5,4,d,D,D,1,4.25
660,trace_0.5,4,e,E,E,1,4.25
660,trace_0.5,4,f,F,F,1,4.25
660,trace_0.5,4,g,G,G,1,4.25
660,trace_0.5,4,h,H,H,1,4.25
660,trace_0.5,4,i,I,D,0,4.25
660,trace_0.5,4,j,J,J,1,4.25
660,trace_0.5,4,k,K,K,1,4.25
660,trace_0.5,4,l,L,I,0,4.25
660,trace_0.5,4,m,M,K,0,4.25
660,trace_0.5,4,n,N,N,1,4.25
660,trace_0.5,4,o,O,O,1,4.25
660,trace_0.5,4,p,P,P,1,4.25
660,trace_0.5,4,q,Q,Q,1,4.25
660,trace_0.5,4,r,R,R,1,4.25
661,trace_0.5,4,a,A,K,0,4.25
661,trace_0.5,4,b,B,K,0,4.25
661,trace_0.5,4,c,C,C,1,4.25
661,trace_0.5,4,d,D,D,1,4.25
661,trace_0.5,4,e,E,E,1,4.25
661,trace_0.5,4,f,F,K,0,4.25
661,trace_0.5,4,g,G,P,0,4.25
661,trace_0.5,4,h,H,H,1,4.25
661,trace_0.5,4,i,I,I,1,4.25
661,trace_0.5,4,j,J,P,0,4.25
661,trace_0.5,4,k,K,L,0,4.25
661,trace_0.5,4,l,L,L,1,4.25
661,trace_0.5,4,m,M,B,0,4.25
661,trace_0.5,4,n,N,D,0,4.25
661,trace_0.5,4,o,O,O,1,4.25
661,trace_0.5,4,p,P,P,1,4.25
661,trace_0.5,4,q,Q,Q,1,4.25
661,trace_0.5,4,r,R,R,1,4.25
662,trace_0.5,4,a,A,A,1,4.25
662,trace_0.5,4,b,B,E,0,4.25
662,trace_0.5,4,c,C,C,1,4.25
662,trace_0.5,4,d,D,D,1,4.25
662,trace_0.5,4,e,E,E,1,4.25
662,trace_0.5,4,f,F,P,0,4.25
662,trace_0.5,4,g,G,G,1,4.25
662,trace_0.5,4,h,H,H,1,4.25
662,trace_0.5,4,i,I,I,1,4.25
662,trace_0.5,4,j,J,J,1,4.25
662,trace_0.5,4,k,K,K,1,4.25
662,trace_0.5,4,l,L,F,0,4.25
662,trace_0.5,4,m,M,M,1,4.25
662,trace_0.5,4,n,N,N,1,4.25
662,trace_0.5,4,o,O,O,1,4.25
662,trace_0.5,4,p,P,P,1,4.25
662,trace_0.5,4,q,Q,E,0,4.25
662,trace_0.5,4,r,R,M,0,4.25
663,trace_0.5,4,a,A,A,1,4.25
663,trace_0.5,4,b,B,B,1,4.25
663,trace_0.5,4,c,C,C,1,4.25
663,trace_0.5,4,d,D,D,1,4.25
663,trace_0.5,4,e,E,E,1,4.25
663,trace_0.5,4,f,F,L,0,4.25
663,trace_0.5,4,g,G,G,1,4.25
663,trace_0.5,4,h,H,H,1,4.25
663,trace_0.5,4,i,I,D,0,4.25
663,trace_0.5,4,j,J,J,1,4.25
663,trace_0.5,4,k,K,K,1,4.25
663,trace_0.5,4,l,L,L,1,4.25
663,trace_0.5,4,m,M,M,1,4.25
663,trace_0.5,4,n,N,N,1,4.25
663,trace_0.5,4,o,O,A,0,4.25
663,trace_0.5,4,p,P,P,1,4.25
663,trace_0.5,4,q,Q,Q,1,4.25
663,trace_0.5,4,r,R,R,1,4.25
664,trace_0.5,4,a,A,A,1,4.25
664,trace_0.5,4,b,B,B,1,4.25
664,trace_0.5,4,c,C,C,1,4.25
664,trace_0.5,4,d,D,D,1,4.25
664,trace_0.5,4,e,E,E,1,4.25
664,trace_0.5,4,f,F,K,0,4.25
664,trace_0.5,4,g,G,G,1,4.25
664,trace_0.5,4,h,H,H,1,4.25
664,trace_0.5,4,i,I,E,0,4.25
664,trace_0.5,4,j,J,R,0,4.25
664,trace_0.5,4,k,K,K,1,4.25
664,trace_0.5,4,l,L,F,0,4.25
664,trace_0.5,4,m,M,M,1,4.25
664,trace_0.5,4,n,N,N,1,4.25
664,trace_0.5,4,o,O,O,1,4.25
664,trace_0.5,4,p,P,P,1,4.25
664,trace_0.5,4,q,Q,Q,1,4.25
664,trace_0.5,4,r,R,R,1,4.25
665,trace_0.5,4,a,A,A,1,4.25
665,trace_0.5,4,b,B,B,1,4.25
665,trace_0.5,4,c,C,M,0,4.25
665,trace_0.5,4,d,D,D,1,4.25
665,trace_0.5,4,e,E,H,0,4.25
665,trace_0.5,4,f,F,P,0,4.25
665,trace_0.5,4,g,G,G,1,4.25
665,trace_0.5,4,h,H,R,0,4.25
665,trace_0.5,4,i,I,I,1,4.25
665,trace_0.5,4,j,J,J,1,4.25
665,trace_0.5,4,k,K,K,1,4.25
665,trace_0.5,4,l,L,L,1,4.25
665,trace_0.5,4,m,M,M,1,4.25
665,trace_0.5,4,n,N,N,1,4.25
665,trace_0.5,4,o,O,O,1,4.25
665,trace_0.5,4,p,P,P,1,4.25
665,trace_0.5,4,q,Q,R,0,4.25
665,trace_0.5,4,r,R,R,1,4.25
666,trace_0.5,4,a,A,A,1,4.25
666,trace_0.5,4,b,B,B,1,4.25
666,trace_0.5,4,c,C,C,1,4.25
666,trace_0.5,4,d,D,D,1,4.25
666,trace_0.5,4,e,E,E,1,4.25
666,trace_0.5,4,f,F,F,1,4.25
666,trace_0.5,4,g,G,P,0,4.25
666,trace_0.5,4,h,H,C,0,4.25
666,trace_0.5,4,i,I,I,1,4.25
666,trace_0.5,4,j,J,C,0,4.25
666,trace_0.5,4,k,K,N,0,4.25
666,trace_0.5,4,l,L,L,1,4.25
666,trace_0.5,4,m,M,M,1,4.25
666,trace_0.5,4,n,N,H,0,4.25
666,trace_0.5,4,o,O,O,1,4.25
666,trace_0.5,4,p,P,P,1,4.25
666,trace_0.5,4,q,Q,Q,1,4.25
666,trace_0.5,4,r,R,R,1,4.25
667,trace_0.5,4,a,A,A,1,4.25
667,trace_0.5,4,b,B,B,1,4.25
667,trace_0.5,4,c,C,C,1,4.25
667,trace_0.5,4,d,D,F,0,4.25
667,trace_0.5,4,e,E,B,0,4.25
667,trace_0.5,4,f,F,K,0,4.25
667,trace_0.5,4,g,G,D,0,4.25
667,trace_0.5,4,h,H,H,1,4.25
667,trace_0.5,4,i,I,I,1,4.25
667,trace_0.5,4,j,J,J,1,4.25
667,trace_0.5,4,k,K,K,1,4.25
667,trace_0.5,4,l,L,L,1,4.25
667,trace_0.5,4,m,M,M,1,4.25
667,trace_0.5,4,n,N,O,0,4.25
667,trace_0.5,4,o,O,O,1,4.25
667,trace_0.5,4,p,P,P,1,4.25
667,trace_0.5,4,q,Q,I,0,4.25
667,trace_0.5,4,r,R,N,0,4.25
668,trace_0.5,4,a,A,A,1,4.25
668,trace_0.5,4,b,B,B,1,4.25
668,trace_0.5,4,c,C,K,0,4.25
668,trace_0.5,4,d,D,B,0,4.25
668,trace_0.5,4,e,E,E,1,4.25
668,trace_0.5,4,f,F,F,1,4.25
668,trace_0.5,4,g,G,P,0,4.25
668,trace_0.5,4,h,H,H,1,4.25
668,trace_0.5,4,i,I,I,1,4.25
668,trace_0.5,4,j,J,E,0,4.25
668,trace_0.5,4,k,K,A,0,4.25
668,trace_0.5,4,l,L,L,1,4.25
668,trace_0.5,4,m,M,M,1,4.25
668,trace_0.5,4,n,N,N,1,4.25
668,trace_0.5,4,o,O,O,1,4.25
668,trace_0.5,4,p,P,P,1,4.25
668,trace_0.5,4,q,Q,F,0,4.25
668,trace_0.5,4,r,R,R,1,4.25
669,trace_0.5,4,a,A,G,0,4.25
669,trace_0.5,4,b,B,B,1,4.25
669,trace_0.5,4,c,C,C,1,4.25
669,trace_0.5,4,d,D,D,1,4.25
669,trace_0.5,4,e,E,E,1,4.25
